underlying,identifier,instrumentType,instrument,contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE54100.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,54100,1.95,0.4,25.81,1.6,3.2,1.15,2.4,1836405,4003362.9000000004,4003362.9000000004,99353513862.9,49831.85,48972,122427
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE47400.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,47400,2.2,-2.5,-53.19,4.45,4.45,1.15,2.4,1694880,3542299.1999999997,3542299.1999999997,80340854299.2,49831.85,16347,112992
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE49500.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,49500,298.95,140.7,88.91,158.6,329.0,135.0,304.75,1661865,382710890.84999996,382710890.84999996,82645028390.85,49831.85,16721,110791
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE59000.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,59000,1.2,0.4,50.0,1.0,2.25,0.6,1.85,1613055,2290538.1,2290538.1,95172535538.09999,49831.85,28105,107537
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE52000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,52000,92.0,-91.9,-49.97,170.4,185.85,84.0,88.3,1594590,183282174.6,183282174.6,83101962174.6,49831.85,98923,106306
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE56000.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,56000,1.8,0.5,38.46,1.35,3.0,1.05,2.25,1589040,2812600.8,2812600.8,88989052600.79999,49831.85,19622,105936
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE58000.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,58000,1.45,0.6,70.59,0.85,2.6,0.6,1.95,1537305,2398195.8000000003,2398195.8000000003,89166088195.8,49831.85,25806,102487
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE50000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,50000,639.95,239.85,59.95,449.25,675.2,378.55,651.0,1510425,820674319.5,820674319.5,76341924319.5,49831.85,46380,100695
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE53300.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,53300,2.65,0.25,10.42,2.4,3.85,1.8,2.9,1487835,3883249.3499999996,3883249.3499999996,79305488749.35,49831.85,18151,99189
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE53100.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,53100,2.65,-0.1,-3.64,3.0,4.2,1.9,3.15,1482855,4478222.1,4478222.1,78744078722.09999,49831.85,14022,98857
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE50500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,50500,473.1,-327.4,-40.9,760.0,820.0,452.15,468.3,1458780,875793160.8000001,875793160.8000001,74544183160.8,49831.85,30340,97252
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE47700.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,47700,3.05,-2.65,-46.49,5.85,6.5,1.35,3.55,1457220,4240510.2,4240510.2,69513634510.20001,49831.85,20638,97148
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE53200.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,53200,2.8,0.25,9.8,2.5,4.05,1.85,3.1,1447545,4009699.65,4009699.65,77013403699.65,49831.85,10995,96503
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE51000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,51000,296.0,-236.0,-44.36,499.95,528.0,275.4,285.9,1430205,535468751.99999994,535468751.99999994,73475923752.0,49831.85,52688,95347
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE50300.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,50300,353.05,-349.85,-49.77,688.0,709.8,330.0,346.75,1420065,664902834.3000001,664902834.3000001,72094172334.3,49831.85,15468,94671
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE47200.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,47200,1.6,-2.45,-60.49,3.85,3.9,0.85,1.95,1350630,2120489.1,2120489.1,63751856489.1,49831.85,13382,90042
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE50400.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,50400,313.0,-325.35,-50.97,630.45,646.1,291.0,306.3,1337835,585784433.1,585784433.1,68012668433.1,49831.85,15726,89189
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE44000.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,44000,0.5,-1.2,-70.59,1.8,1.8,0.3,0.5,1309905,838339.2000000001,838339.2000000001,57636658339.2,49831.85,51768,87327
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE57500.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,57500,1.7,0.85,100.0,0.95,2.8,0.65,2.2,1291020,2298015.6,2298015.6,74235948015.6,49831.85,19726,86068
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE48000.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,48000,61.9,23.6,61.62,36.95,66.35,25.0,58.7,1279560,52602711.6,52602711.6,61471482711.6,49831.85,18658,85304
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE47300.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,47300,1.7,-2.6,-60.47,3.0,3.8,1.0,2.2,1209330,2334006.9,2334006.9,57203643006.9,49831.85,7407,80622
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE50500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,50500,884.05,309.7,53.92,599.8,937.75,552.1,904.85,1194645,854159228.55,854159228.55,61183731728.549995,49831.85,31852,79643
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE47100.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,47100,1.6,-2.25,-58.44,3.1,3.1,0.8,1.8,1178130,1767195.0,1767195.0,55491690195.0,49831.85,14595,78542
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE50200.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,50200,590.0,265.3,81.71,340.0,639.4,300.4,605.9,1168860,539569153.2,539569153.2,59216341153.200005,49831.85,5770,77924
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE50200.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,50200,392.05,-371.6,-48.66,690.6,765.65,370.85,389.55,1154085,572472323.4,572472323.4,58507539323.4,49831.85,11731,76939
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE48500.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,48500,102.2,42.6,71.48,56.4,113.5,42.05,101.95,1125930,86201200.8,86201200.8,54693806200.799995,49831.85,17890,75062
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE50300.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,50300,640.0,283.0,79.27,414.25,696.75,335.4,664.9,1124730,539184314.6999999,539184314.6999999,57113103314.7,49831.85,4600,74982
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE43000.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,43000,0.3,-1.25,-80.65,1.6,1.85,0.3,0.35,1122780,639984.6,639984.6,48280179984.6,49831.85,29132,74852
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE50000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,50000,728.0,-394.0,-35.12,1122.5,1138.8,690.0,710.35,1118895,922584872.25,922584872.25,56867334872.25,49831.85,31259,74593
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE53800.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,53800,2.25,0.45,25.0,1.8,3.7,1.05,2.95,1069815,2749424.55,2749424.55,57558796424.55,49831.85,4790,71321
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE53000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,53000,31.4,-22.25,-41.47,54.0,54.0,28.7,30.9,1044315,38221929.0,38221929.0,55386916929.0,49831.85,61148,69621
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE52500.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,52500,17.8,-14.3,-44.55,34.25,34.95,15.55,16.75,1026420,20405229.599999998,20405229.599999998,53907455229.6,49831.85,17247,68428
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE49900.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,49900,440.4,203.6,85.98,241.55,500.0,215.15,459.65,1025970,387129260.09999996,387129260.09999996,51583032260.1,49831.85,5074,68398
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE53400.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,53400,2.7,0.4,17.39,2.5,17.15,1.85,2.9,1015290,2599142.4,2599142.4,54219085142.399994,49831.85,5697,67686
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE50600.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,50600,240.0,-282.45,-54.06,528.0,528.0,224.25,235.5,957600,339095736.0,339095736.0,48793655736.0,49831.85,11647,63840
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE53600.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,53600,2.8,0.65,30.23,2.2,3.65,1.55,2.8,957345,2335921.8,2335921.8,51316027921.8,49831.85,5155,63823
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE51500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,51500,165.25,-163.0,-49.66,300.0,324.5,157.5,163.5,926070,196215711.6,196215711.6,47888820711.6,49831.85,33059,61738
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE50400.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,50400,710.35,317.15,80.66,410.15,758.25,372.15,723.25,908610,450970401.3,450970401.3,46244914401.3,49831.85,5653,60574
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE48000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,48000,138.6,48.85,54.43,93.95,151.35,74.4,139.45,891405,97778214.45,97778214.45,42885218214.450005,49831.85,31994,59427
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE53000.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,53000,11.3,-4.3,-27.56,15.0,15.0,9.8,11.55,890055,10164428.1,10164428.1,47183079428.1,49831.85,21829,59337
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE52500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,52500,53.95,-48.55,-47.37,91.35,100.0,47.4,50.75,882315,57341651.849999994,57341651.849999994,46378879151.85,49831.85,24138,58821
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE50800.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,50800,181.5,-235.1,-56.43,400.0,424.1,167.75,177.8,851520,220688438.4,220688438.4,43477904438.4,49831.85,11285,56768
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE49000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,49000,308.0,118.75,62.75,200.55,329.45,168.65,313.4,838170,204806839.5,204806839.5,41275136839.5,49831.85,32294,55878
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE50100.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,50100,446.0,-396.3,-47.05,813.95,839.95,415.8,435.9,790500,401803245.0,401803245.0,40005853245.0,49831.85,9583,52700
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE43500.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,43500,0.4,-1.2,-75.0,1.6,2.55,0.3,0.4,786240,448156.8,448156.8,34201888156.8,49831.85,25872,52416
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE46800.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,46800,1.2,-2.1,-63.64,3.25,3.25,0.65,1.5,783135,994581.4500000001,994581.4500000001,36651712581.45,49831.85,16794,52209
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE49800.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,49800,400.0,185.0,86.05,223.1,443.15,191.0,417.0,781755,277460484.6,277460484.6,39208859484.6,49831.85,8265,52117
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE47500.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,47500,32.15,7.95,32.85,26.1,40.0,14.55,33.65,779610,19911239.4,19911239.4,37051386239.4,49831.85,15277,51974
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE50700.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,50700,213.75,-252.75,-54.18,450.0,473.55,194.35,205.75,775695,230583095.7,230583095.7,39558319595.700005,49831.85,9540,51713
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE53700.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,53700,2.7,0.8,42.11,1.9,3.65,1.05,2.75,766410,1816391.7000000002,1816391.7000000002,41158033391.700005,49831.85,4800,51094
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE58500.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,58500,1.4,0.6,75.0,0.95,2.5,0.65,1.95,719115,1093054.8,1093054.8,42069320554.799995,49831.85,11881,47941
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE50100.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,50100,540.0,247.8,84.8,304.25,584.9,270.0,554.85,692595,305780692.5,305780692.5,35004790192.5,49831.85,3376,46173
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE51800.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,51800,40.05,-61.25,-60.46,102.0,102.0,35.0,39.8,685965,38283706.65,38283706.65,35571270706.65,49831.85,8113,45731
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE51200.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,51200,100.05,-151.95,-60.3,201.0,250.0,91.55,97.8,683820,91023280.2,91023280.2,35102607280.2,49831.85,7378,45588
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE44500.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,44500,0.5,-1.35,-72.97,1.9,2.4,0.35,0.5,672750,491107.5,491107.5,29937866107.500004,49831.85,19634,44850
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE47000.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,47000,24.4,8.15,50.15,16.85,24.6,9.35,20.85,670455,10801030.049999999,10801030.049999999,31522186030.05,49831.85,13286,44697
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE56500.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,56500,1.45,0.25,20.83,1.45,2.9,0.85,2.15,669705,1178680.8,1178680.8,37839511180.8,49831.85,3775,44647
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE51300.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,51300,90.0,-128.95,-58.89,200.7,216.35,78.2,84.1,666900,73592415.0,73592415.0,34285562415.0,49831.85,6032,44460
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE46900.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,46900,1.5,-2.1,-58.33,3.1,4.3,0.9,1.6,631470,972463.8,972463.8,29616915463.8,49831.85,7553,42098
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE51600.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,51600,58.1,-81.4,-58.35,132.0,137.25,49.6,53.6,612405,48931159.5,48931159.5,31649029159.5,49831.85,7671,40827
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE51400.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,51400,77.0,-111.2,-59.09,170.45,187.2,66.95,72.2,612015,63833164.5,63833164.5,31521404164.5,49831.85,7534,40801
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE48800.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,48800,140.55,62.5,80.08,71.15,156.0,58.2,141.15,572760,57911763.6,57911763.6,28008599763.6,49831.85,6563,38184
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE49500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,49500,438.2,164.85,60.31,283.85,473.4,255.0,454.1,550860,200953728.0,200953728.0,27468523728.0,49831.85,13868,36724
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE51000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,51000,1215.0,413.85,51.66,830.0,1259.95,785.0,1220.5,540750,527328585.0,527328585.0,28105578585.0,49831.85,27539,36050
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE48500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,48500,206.35,77.6,60.27,139.6,224.35,110.7,211.7,538995,88017883.5,88017883.5,26229275383.5,49831.85,16072,35933
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE48700.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,48700,123.55,52.85,74.75,75.0,140.35,52.1,125.9,535485,50699719.800000004,50699719.800000004,26128819219.8,49831.85,4164,35699
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE51100.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,51100,1225.7,610.0,99.07,645.05,1310.0,599.45,1260.45,534780,420187341.6,420187341.6,27747445341.600002,49831.85,6282,35652
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE49300.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,49300,635.95,-651.25,-50.59,1288.0,1300.5,568.0,622.1,517815,366400715.85,366400715.85,25894680215.85,49831.85,5114,34521
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE49400.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,49400,555.0,-641.15,-53.6,1196.0,1196.0,489.0,529.8,498225,305920114.5,305920114.5,24918235114.5,49831.85,2225,33215
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE55400.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,55400,1.8,0.25,16.13,1.4,3.05,1.1,2.3,477510,921594.2999999999,921594.2999999999,26454975594.3,49831.85,9917,31834
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE54200.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,54200,2.3,0.75,48.39,1.4,3.1,1.3,2.4,474225,1019583.75,1019583.75,25704014583.75,49831.85,12963,31615
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE48900.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,48900,152.2,66.5,77.6,76.45,174.0,65.3,158.2,470055,52834182.0,52834182.0,23038523682.0,49831.85,3990,31337
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE49900.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,49900,550.0,-434.05,-44.11,984.0,984.0,515.2,539.75,439710,256148663.39999998,256148663.39999998,22197677663.4,49831.85,5838,29314
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE49300.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,49300,245.65,115.55,88.82,130.15,266.9,105.9,248.45,435630,76771074.89999999,76771074.89999999,21553330074.9,49831.85,5584,29042
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE50900.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,50900,158.55,-211.55,-57.16,350.0,376.45,144.9,152.45,434205,91478309.4,91478309.4,22192512809.4,49831.85,6780,28947
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE49200.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,49200,218.3,102.1,87.87,116.25,240.4,94.2,221.9,433185,69885736.05000001,69885736.05000001,21382587736.05,49831.85,4107,28879
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE49700.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,49700,366.25,172.5,89.03,202.0,401.4,171.5,374.0,427350,129931494.00000001,129931494.00000001,21369226494.0,49831.85,4168,28490
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE53500.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,53500,8.3,-1.15,-12.17,8.25,9.45,6.65,8.85,426795,3444235.65,3444235.65,22836976735.65,49831.85,8633,28453
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE51100.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,51100,115.95,-171.5,-59.66,265.95,286.35,107.3,114.6,420420,63004141.2,63004141.2,21546466141.2,49831.85,7374,28028
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE51700.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,51700,49.55,-69.0,-58.2,118.55,120.0,42.0,45.85,418845,27861569.4,27861569.4,21682148069.399998,49831.85,3892,27923
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE50600.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,50600,824.45,348.5,73.22,475.55,886.0,455.0,849.65,408990,237659999.10000002,237659999.10000002,20932553999.1,49831.85,1808,27266
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE52200.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,52200,24.15,-28.7,-54.3,43.5,52.9,20.9,22.5,388515,11045481.45,11045481.45,20291528481.45,49831.85,5017,25901
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE54000.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,54000,7.0,0.0,0.0,6.75,13.9,5.6,7.5,387240,2695190.4,2695190.4,20913655190.4,49831.85,8181,25816
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE52000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,52000,2015.5,463.4,29.86,1577.0,2034.95,1550.0,1990.45,381915,665181355.5,665181355.5,20524761355.5,49831.85,24989,25461
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE54000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,54000,17.05,-4.4,-20.51,18.65,19.9,15.1,17.15,373980,6376359.0,6376359.0,20201296359.0,49831.85,26314,24932
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE51500.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,51500,1618.0,661.1,69.09,1069.0,1714.5,945.0,1647.2,373245,466485333.45,466485333.45,19688602833.45,49831.85,13975,24883
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE49100.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,49100,195.9,90.55,85.95,115.05,217.0,84.25,199.8,364380,49610337.0,49610337.0,17940668337.0,49831.85,2162,24292
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE49000.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,49000,912.75,-675.0,-42.51,1549.95,1587.75,825.8,887.85,363420,371647828.8,371647828.8,18179227828.8,49831.85,5873,24228
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE48600.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,48600,109.65,45.05,69.74,55.6,126.2,46.3,113.9,361080,32793285.599999998,32793285.599999998,17581281285.6,49831.85,2721,24072
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE51900.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,51900,36.15,-47.4,-56.73,77.3,83.4,31.3,33.85,355875,16323986.25,16323986.25,18486236486.25,49831.85,4433,23725
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE49800.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,49800,616.0,-449.95,-42.21,1076.05,1076.05,573.15,596.8,346830,219904093.2,219904093.2,17492038093.2,49831.85,4900,23122
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE53900.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,53900,2.5,0.75,42.86,1.3,3.45,1.3,2.65,341895,834223.7999999999,834223.7999999999,18428974723.8,49831.85,3458,22793
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE53500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,53500,23.0,-8.05,-25.93,26.1,29.55,19.8,21.7,334320,7659271.2,7659271.2,17893779271.2,49831.85,15007,22288
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE47500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,47500,92.05,30.6,49.8,62.6,100.0,49.55,92.4,322995,23956539.150000002,23956539.150000002,15366219039.15,49831.85,26812,21533
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE49600.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,49600,335.5,159.85,91.0,174.3,363.7,151.05,338.05,319005,86035648.5,86035648.5,15908683648.5,49831.85,3370,21267
